AJUSTE,TIEMPO,CIF,KILO,PAG,GRUPO
460.376,26.78,5385.8,1064.224,1150.94,-1
11070.6848,1.55,129736.67,53200.0,27676.712,0
9.24,51.83,186260.305,14590.8,100.0,0
243.0512,69.98,2483.88,352.772,607.628,-1
108.0,51.76,1600.0,880.0,432.0,0
2448.6336,7.43,15324.75,6270.936,6121.584,1
301.1008,69.98,6123.95,441.98,752.752,0
2538.704,67.0,29048.495,32897.564,6346.76,0
108.0,51.83,1600.0,880.0,432.0,0
7062.8544,22.31,24189.41,32897.564,17657.136,-1
315.8064,67.0,5832.96,32897.564,789.516,1
80.5728,67.0,1541.505,32897.564,201.432,-1
617.904,69.98,5850.495,8717.072,1544.76,0
2109.4528,30.52,42992.95,17546.704,5273.632,0
108.0,51.83,1600.0,880.0,432.0,0
203.8736,5.93,3856.86,1918.84,509.684,1
1894.76,67.0,12254.515,32897.564,4736.9,0
108.0,27.15,1600.0,880.0,432.0,-1
432.768,69.98,4075.645,2777.824,1081.92,0
5.6,22.94,354.83,300.0,100.0,0
1206.6656,66.89,6845.405,32897.564,3016.664,0
2.6628,27.97,1053.36,32897.564,100.0,0
408.576,12.28,5754.595,13335.84,1021.44,-1
108.0,51.83,1600.0,880.0,432.0,0
108.0,17.16,1600.0,880.0,432.0,0
5435.5728,8.3,63786.205,7012.516,13588.932,0
8.4,9.63,300.0,32897.564,100.0,0
5.6,67.0,300.0,32897.564,100.0,0
175.504,69.98,3501.4,360.36,438.76,0
384.7648,67.0,5705.56,32897.564,961.912,0
108.0,49.64,1600.0,880.0,432.0,0
1487.5392,44.38,29890.875,32897.564,3718.848,0
40.0,51.83,7705.845,1094.8,985.04,0
745.6288,27.13,7103.11,867.58,1864.072,-1
7713.5184,35.48,89592.16,40803.84,19283.796,-1
649.4992,67.0,13456.695,32897.564,1623.748,0
108.0,51.83,1600.0,880.0,432.0,0
238.0896,67.0,2233.875,32897.564,595.224,0
95.0544,67.0,1128.47,32897.564,316.848,0
108.0,51.83,1600.0,880.0,432.0,-1
3267.0064,51.83,43790.81,21201.6,9334.304,-1
868.56,27.76,5124.42,656.18,2171.4,-1
582.3664,22.2,11643.1,2128.0,1455.916,0
88.0068,67.0,1091.405,32897.564,293.356,0
101.584,23.15,2086.63,32897.564,253.96,-1
6439.5296,18.28,22027.005,32897.564,16098.824,-1
108.0,51.83,1600.0,880.0,432.0,0
1603.392,48.76,22606.885,6274.24,4008.48,0
108.0,43.92,1600.0,880.0,432.0,0
4262.776,7.02,63554.925,25421.2,10656.94,0
15203.5072,13.81,51314.095,56604.8,38008.768,-1
390.1856,67.0,8073.835,32897.564,975.464,0
220.0912,69.98,2067.345,300.0,550.228,0
108.0,51.83,1600.0,880.0,432.0,0
21.9856,28.62,68039.02,7817.6,100.0,0
108.0,51.83,1600.0,880.0,432.0,0
214.9952,45.71,4293.73,32897.564,537.488,0
8.4,44.0,300.0,300.0,100.0,0
335.0928,42.12,6403.67,2604.0,837.732,0
2.8,67.0,300.0,32897.564,100.0,0
10500.7616,16.34,36126.58,58714.74,26251.904,-1
1091.3728,7.43,10308.41,32897.564,2728.432,-1
7749.4928,25.39,90041.42,32901.12,19373.732,-1
761.9024,67.0,8873.48,32897.564,1904.756,0
498.9824,73.84,7437.64,32897.564,1247.456,0
443.3856,21.5,5133.38,32897.564,1108.464,0
2416.9376,25.47,48232.52,12082.56,6042.344,-1
28.5768,51.83,44815.785,21718.256,100.0,0
108.0,13.56,1600.0,880.0,432.0,0
5860.8032,67.0,66291.645,32897.564,14652.008,-1
7178.4832,22.77,24592.82,57456.0,17946.208,-1
108.0,32.57,1600.0,880.0,432.0,0
2278.92,56.03,26197.36,7257.6,5697.3,0
803.2192,17.53,4737.04,32897.564,2008.048,0
108.0,51.83,1600.0,880.0,432.0,0
2353.5568,15.11,48045.165,14192.64,5883.892,1
1340.7744,69.98,15692.985,7826.0,3351.936,0
108.0,51.83,1600.0,880.0,432.0,0
111.9104,67.0,2294.775,32897.564,279.776,-1
186.7264,67.0,3449.04,32897.564,466.816,0
334.712,51.76,3877.405,588.0,836.78,0
7126.448,67.0,6267.065,32897.564,17816.12,0
8.5568,24.45,44764.895,12233.368,100.0,0
1495.2,69.98,32973.815,3607.94,3738.0,1
50.4084,6.02,1069.775,32897.564,168.028,0
12298.104,67.0,142275.0,32897.564,30745.26,0
108.0,51.83,1600.0,880.0,432.0,0
108.0,51.83,1600.0,880.0,432.0,0
114.2848,6.02,1708.175,32897.564,285.712,-1
7422.6992,31.41,70991.585,9498.244,18556.748,-1
1837.8528,20.96,37446.08,32897.564,4594.632,-1
168.0,22.06,84735.0,32897.564,420.0,0
303.0496,4.13,6079.57,32897.564,757.624,0
108.0,51.83,1600.0,880.0,432.0,-1
1624.3136,40.33,33077.73,32897.564,4060.784,0
2537.472,69.98,15278.97,300.0,6343.68,0
108.0,0.61,1600.0,880.0,432.0,0
5975.3232,3.12,69722.835,32897.564,14938.308,1
4043.7054,21.71,54045.775,15604.568,11553.444,1
118.8432,67.0,1364.475,32897.564,297.108,0
39.2,45.43,300.0,32897.564,100.0,0
5826.9568,67.0,120705.865,32897.564,14567.392,0
258.2384,67.0,2295.86,32897.564,645.596,0
6777.512,26.98,140277.76,46260.9,16943.78,0
21.56,19.73,1575.0,32897.564,100.0,-1
1620.976,33.96,5334.175,1808.492,4052.44,-1
384.8208,69.98,3667.44,300.0,962.052,0
338.072,66.07,2204.09,32897.564,845.18,0
1106.168,52.19,22958.6,6151.32,2765.42,-1
1449.3136,67.0,11486.93,32897.564,3623.284,0
253.96,67.0,3767.995,32897.564,634.9,0
95.676,67.0,1290.975,32897.564,318.92,0
428.736,67.0,3895.43,32897.564,1071.84,0
214.536,45.94,2494.38,32897.564,536.34,-1
176.3888,69.98,2532.775,300.0,440.972,0
108.0,9.39,1600.0,880.0,432.0,0
169.2768,35.39,1973.335,32897.564,423.192,-1
56.7924,67.54,854.245,32897.564,189.308,-1
1708.5614,10.66,40435.045,8768.788,4881.604,0
308.9296,69.98,2923.445,943.04,772.324,0
14.0,7.63,300.0,32897.564,100.0,0
1657.4544,6.81,19356.47,32897.564,4143.636,1
9.24,45.17,214619.405,18760.0,100.0,0
1167.936,74.44,24191.86,32897.564,2919.84,-1
158.7712,27.47,3255.665,670.488,396.928,-1
230.4736,67.0,1883.805,32897.564,576.184,0
7959.6048,30.62,124583.41,22601.6,26532.016,-1
4343.192,50.85,64766.94,4522.532,10857.98,0
11344.424,69.98,107428.86,18213.776,28361.06,0
5676.4746682,11.34,47701.4678,32897.564,16218.499052,0
102.2112,67.0,1939.77,32897.564,255.528,0
10147.0208,18.8,43627.745,32897.564,25367.552,-1
108.0,50.96,1600.0,880.0,432.0,0
108.0,49.97,1600.0,880.0,432.0,0
362.6336,4.06,7330.89,32897.564,906.584,0
58.296,7.28,1129.38,32897.564,194.32,1
151.2,45.71,524.37,300.0,225.484,0
33.012,67.0,804.195,32897.564,110.04,-1
397.264,69.98,3784.41,1955.072,993.16,0
694.9936,25.6,14409.535,32897.564,1737.484,-1
100.2708,67.0,1272.6,32897.564,334.236,0
84.0336,6.58,1260.07,32897.564,280.112,0
151.5808,35.15,2915.465,32897.564,378.952,1
108.0,31.21,1600.0,880.0,432.0,0
108.0,51.83,1600.0,880.0,432.0,0
108.0,10.61,1600.0,880.0,432.0,0
1090.376,69.98,21634.06,1157.352,2725.94,0
3988.3984,5.37,83839.21,16624.188,9970.996,-1
380.5424,69.98,3444.385,300.0,951.356,0
87.6456,67.0,883.575,32897.564,292.152,0
5.6,69.98,1814.365,312.368,225.708,-1
847.336,25.38,12509.945,3164.0,2118.34,0
1.3664,69.98,36433.74,1456.644,100.0,0
77.4312,67.0,981.19,32897.564,258.104,0
236.115,10.22,2915.0,1603.25,787.05,0
2525.901,51.83,59294.725,31136.0,7216.86,-1
967.0864,69.98,9339.61,1051.652,2417.716,0
8.4,22.53,300.0,300.0,100.0,0
2.8,32.56,300.0,300.0,100.0,0
188.216,61.34,3656.905,32897.564,470.54,0
51.1056,67.0,1245.3,32897.564,170.352,0
5.6,34.17,300.0,300.0,100.0,0
84.56,69.98,114431.94,1316.0,211.4,0
2671.6256,27.76,54298.825,32897.564,6679.064,-1
45984.2656,69.98,444361.61,50848.0,114960.664,0
3847.0992,67.57,56173.74,32897.564,9617.748,0
1832.9584,41.5,14834.995,4596.48,4582.396,-1
108.0,51.83,1600.0,880.0,432.0,0
313.8912,69.98,2136.05,300.0,784.728,0
392.0336,67.0,3667.58,32897.564,980.084,0
279.216,26.36,2248.47,669.872,698.04,2
7353.0016,67.0,67202.66,32897.564,18382.504,-1
237.2832,26.54,4841.34,939.876,593.208,-1
2351.8768,23.94,46908.54,32897.564,5879.692,0
5.6,67.0,385.875,32897.564,100.0,0
409.2592,69.98,4616.5,300.0,1023.148,0
504.448,23.74,4808.02,32897.564,1261.12,0
182.448,69.98,2025.03,300.0,456.12,0
8.4,67.0,300.0,32897.564,100.0,0
70.9464,53.43,897.75,32897.564,236.488,-1
344.5568,39.7,4960.865,5040.0,861.392,1
219.1392,67.0,2502.535,32897.564,547.848,0
2031.8144,5.68,28957.285,34617.296,5079.536,0
139.7648,5.45,2799.265,476.0,349.412,0
168.6384,22.12,3106.67,32897.564,421.596,-1
2320.9536,33.75,27193.81,32897.564,5802.384,-1
237.496,67.0,2256.975,32897.564,593.74,0
117.376,28.07,2351.055,300.0,293.44,0
1596.4144,22.88,32049.85,32897.564,3991.036,1
1.4672,27.45,2217.705,32897.564,100.0,0
185.2032,38.83,2929.15,2520.0,463.008,0
1190.3808,67.0,11063.22,32897.564,2975.952,0
3365.4656,67.0,19989.095,32897.564,8413.664,1
108.0,51.83,1600.0,880.0,432.0,0
17.36,45.21,734204.485,32897.564,100.0,-1
8.4,67.0,425.67,32897.564,123.004,0
108.0,34.14,1600.0,880.0,432.0,0
11.2784,45.99,35495.495,32897.564,100.0,0
14.0896,16.15,24555.09,680.232,100.0,-1
4.536,52.04,9656.535,32897.564,100.0,0
789.0176,5.27,16220.26,11262.944,1972.544,0
15.12,67.0,46239.9,32897.564,100.0,0
28.0,69.98,322.28,300.0,100.0,0
108.0,26.65,1600.0,880.0,432.0,0
5.0,10.2,5485.795,155.736,679.112,0
397.5664,20.04,7890.05,32897.564,993.916,0
1588.7088,42.24,15272.075,32897.564,3971.772,0
630.2128,43.0,7159.6,1209.908,1575.532,0
156.7328,5.83,3205.615,32897.564,391.832,1
8540.224,48.85,99218.665,32897.564,21350.56,0
108.0,51.83,1600.0,880.0,432.0,0
267.6912,6.47,4826.08,32897.564,669.228,-1
7202.0928,3.8,24676.715,32897.564,18005.232,-1
284.7712,24.67,5578.195,1908.48,711.928,-1
1028.8992,69.98,11986.59,300.0,2572.248,0
2.8,47.54,300.0,300.0,100.0,0
1258.7792,69.98,18176.55,319.536,3146.948,0
222.2192,4.18,3691.975,32897.564,555.548,0
37.8252,24.63,963.515,32897.564,126.084,0
73.2704,67.0,1402.66,32897.564,183.176,0
6937.1652,20.33,45845.625,38640.0,19820.472,0
989.1616,6.73,12937.12,32897.564,2472.904,0
5.6,11.48,300.0,32897.564,100.0,0
248.4496,48.19,1452.815,32897.564,621.124,0
108.0,24.81,1600.0,880.0,432.0,0
5.6,67.0,300.0,32897.564,100.0,0
348.656,38.54,2772.315,300.0,871.64,0
330.4336,24.34,4903.71,590.968,826.084,-1
108.0,18.48,1600.0,880.0,432.0,0
4388.496,10.33,50473.92,32897.564,10971.24,-1
2140.7008,23.55,42236.145,32897.564,5351.752,0
119.84,31.69,502330.815,173250.0,299.6,-1
4656.456,67.0,94902.5,32897.564,11641.14,0
7079.8448,64.13,145255.355,17839.864,17699.612,0
585.8832,18.97,6770.05,300.0,1464.708,0
463.5232,69.98,2714.005,300.0,1158.808,-1
2229.8626,4.76,38095.015,11869.2,6371.036,1
72.7776,22.25,1487.78,32897.564,181.944,0
116.6928,69.98,2031.61,1711.92,291.732,0
6.3756,51.83,116330.235,6289.024,100.0,0
5178.6784,67.0,77894.075,32897.564,12946.696,0
715.232,41.18,14688.905,1717.044,1788.08,-1
108.0,10.88,1600.0,880.0,432.0,0
7205.3856,69.98,57644.09,6080.032,18013.464,0
2497.628,7.58,32383.61,8709.12,7136.08,-1
7.2352,48.6,37215.08,12261.48,100.0,0
696.7968,51.15,6617.45,435.232,1741.992,1
1180.8048,46.01,11272.1,32897.564,2952.012,0
2725.5872,67.0,20908.405,32897.564,6813.968,0
6687.6656,67.0,10948.315,32897.564,16719.164,0
31.8948,21.21,856.1,32897.564,106.316,0
108.0,30.24,1600.0,880.0,432.0,0
452.6032,27.57,4328.625,437.388,1131.508,-1
2690.3744,5.28,54455.52,26670.0,6725.936,-1
108.0,11.36,1600.0,880.0,432.0,0
703.9088,69.98,9874.2,385.28,1759.772,1
200.0432,69.98,2287.705,300.0,500.108,0
446.2416,50.63,9219.84,32897.564,1115.604,-1
168.3472,28.4,1941.765,639.24,420.868,-1
823.0992,69.98,4909.415,3852.8,2057.748,0
146.216,21.67,2984.835,300.0,365.54,-1
108.0,50.2,1600.0,880.0,432.0,0
2.8,35.16,300.0,300.0,100.0,0
124.7008,69.98,2513.35,300.0,311.752,0
74.4016,23.24,1482.95,32897.564,186.004,-1
278.6448,18.94,3881.045,4140.528,696.612,1
1.5456,23.93,21214.83,1974.252,100.0,0
5.6,16.29,300.0,300.0,100.0,0
543.536,69.98,5039.405,2137.968,1358.84,0
558.8464,67.0,4435.9,32897.564,1397.116,0
108.0,50.18,1600.0,880.0,432.0,0
534.1392,6.82,3299.73,32897.564,1335.348,1
2826.271,9.37,48189.26,9287.6,8075.06,1
19933.5808,69.98,67728.29,58441.6,49833.952,-1
4239.7488,51.83,115507.595,55857.2,14132.496,0
438.6368,67.0,5039.195,32897.564,1096.592,-1
185.64,67.0,2764.16,32897.564,464.1,0
1294.4624,5.34,19355.7,32897.564,3236.156,0
118.1152,68.98,2216.655,32897.564,295.288,0
14660.1504,17.75,50566.985,32897.564,36650.376,-1
2.0,24.75,5419.05,315.728,658.644,-1
108.0,49.15,1600.0,880.0,432.0,0
400.1424,8.58,8097.705,2774.52,1000.356,0
42.0,51.83,3500.0,271.572,241.752,-1
70.5012,24.56,840.315,32897.564,235.004,1
47.6,31.72,300.0,32897.564,100.0,0
66.276,9.67,845.775,32897.564,220.92,0
4208.8144,73.73,18059.65,32897.564,10522.036,-1
662.032,35.69,6379.66,357.588,1655.08,-1
108.0,51.83,1600.0,880.0,432.0,0
25.2,69.98,300.0,300.0,100.0,0
1009.5232,26.61,9726.5,32897.564,2523.808,-1
323.6352,69.98,6387.255,4915.4,809.088,0
536.6144,67.0,5153.61,32897.564,1341.536,0
753.2336,20.75,10765.825,32897.564,1883.084,0
7265.16,67.0,150322.2,32897.564,18162.9,0
607.0848,69.98,9004.275,1047.06,1517.712,0
4666.088,46.76,94866.345,72084.096,11665.22,-1
1101.4752,4.38,14824.005,32897.564,2753.688,0
782.5776,15.23,11627.77,32897.564,1956.444,0
130.5472,23.01,1480.535,32897.564,326.368,0
149.3856,12.46,2058.735,32897.564,373.464,-1
517.2048,69.98,5853.54,4998.0,1293.012,0
72.8868,67.0,926.415,32897.564,242.956,0
1302.7392,27.77,26969.845,32897.564,3256.848,0
182.1456,5.21,2665.705,32897.564,455.364,1
80.3208,67.0,964.915,32897.564,267.736,0
1227.9904,64.28,4182.255,32897.564,3069.976,-1
11442.1664,45.27,49249.025,51206.4,28605.416,-1
4699.5872,69.98,95658.255,52883.6,11748.968,0
158.9728,16.91,2350.25,32897.564,397.432,1
2254.4032,69.98,14725.935,7000.0,5636.008,0
5.6,67.0,300.0,32897.564,100.0,0
16399.8128,26.32,243167.715,32897.564,40999.532,0
1813.6048,24.24,10768.59,32897.564,4534.012,0
25.2,67.0,300.0,32897.564,100.0,0
665.6272,28.67,6406.05,1059.8,1664.068,-1
5195.0976,48.74,47663.84,32897.564,12987.744,0
84.56,5.59,106647.24,1568.0,211.4,0
108.0,51.83,1600.0,880.0,432.0,0
429.9792,67.0,3751.72,32897.564,1074.948,0
75.936,42.99,1408.085,32897.564,189.84,1
679.4368,69.98,7070.385,3682.0,1698.592,0
108.0,51.83,1600.0,880.0,432.0,0
2899.4336,27.45,43017.835,34363.7,7248.584,0
3489.7506,8.4,80960.32,24298.12,9970.716,-1
8.4,24.15,300.0,32897.564,100.0,0
16.3408,69.98,55416.935,16800.0,100.0,0
214.4912,10.67,2036.685,32897.564,536.228,0
134.12,6.23,2718.905,300.0,335.3,-1
333.1888,67.0,3797.745,32897.564,832.972,-1
259.2688,67.0,5196.87,32897.564,648.172,0
106.3104,67.0,2077.18,32897.564,265.776,0
4.0,51.83,9055.445,268.912,1128.596,0
108.0,22.19,1600.0,880.0,432.0,-1
268.3968,67.0,1803.62,32897.564,670.992,0
3946.117,8.86,67013.24,37228.8,11274.62,0
2554.0466,51.83,43372.875,25519.2,7297.276,0
105.0336,67.0,1804.425,32897.564,262.584,-1
101.4048,42.37,1191.19,32897.564,338.016,0
41.4708,6.88,793.31,32897.564,138.236,-1
705.4992,42.29,6693.26,3893.4,1763.748,0
38.9172,74.01,951.09,32897.564,129.724,0
884.1728,54.71,9845.29,32897.564,2210.432,-1
54.0204,5.5,994.7,32897.564,180.068,1
149.1952,18.97,2196.18,300.0,372.988,0
3062.3712,21.31,29157.345,32897.564,7655.928,0
151.1216,21.11,3078.81,32897.564,377.804,-1
2315.6,45.48,22248.765,2257.92,5789.0,1
108.0,10.98,1600.0,880.0,432.0,0
38.5056,10.42,977.69,32897.564,128.352,0
663.824,69.98,38746.82,1244.824,1659.56,0
855.4448,8.39,12643.575,2634.8,2138.612,1
108.0,7.09,1600.0,880.0,432.0,0
263.984,23.43,2453.15,1846.768,659.96,0
253.5904,26.98,2951.62,32897.564,633.976,0
433.72,67.0,5026.42,32897.564,1084.3,-1
5680.0576,48.6,29831.13,32897.564,14200.144,-1
330.512,5.76,3704.61,1052.352,826.28,-1
180.6448,19.09,1704.045,32897.564,451.612,0
5278.1344,3.56,17992.485,32897.564,13195.336,-1
262.6512,8.36,2079.245,32897.564,656.628,-1
294.7056,22.45,5473.09,32897.564,736.764,0
496.944,67.0,9294.985,32897.564,1242.36,0
1849.6128,23.3,37791.81,32897.564,4624.032,0
4695.8072,23.83,62421.59,4233.6,13416.592,0
56.0,53.93,1775.655,593.768,479.36,0
23.3856,28.45,38423.49,32897.564,100.0,-1
202.7312,69.98,4063.01,4127.2,506.828,0
518.728,4.37,7024.85,32897.564,1296.82,1
1565.2336,29.0,32071.55,1469.272,3913.084,0
1026.2784,12.21,11507.02,32897.564,2565.696,-1
108.0,51.83,1600.0,880.0,432.0,0
108.0,51.83,1600.0,880.0,432.0,0
393.5456,43.06,3762.85,32897.564,983.864,0
45399.7152,73.25,438860.87,32897.564,113499.288,1
8565.648,21.96,175074.865,29735.104,21414.12,0
173.9584,46.53,1970.22,1960.0,434.896,0
389.529,51.83,4809.0,2644.95,1298.43,1
108.0,26.38,1600.0,880.0,432.0,0
108.0,48.45,1600.0,880.0,432.0,0
1496.88,69.98,14328.685,961.856,3742.2,-1
44.0,51.83,8778.77,858.144,2378.992,1
108.0,46.74,1600.0,880.0,432.0,0
3911.4656,9.39,45891.23,18144.0,9778.664,0
103.3424,41.52,2070.915,300.0,258.356,0
8.4,19.35,300.0,300.0,100.0,0
12257.56,67.0,97421.73,32897.564,30643.9,-1
695.7776,12.16,14235.655,8326.08,1739.444,-1
1155.2464,29.08,13313.09,1374.996,2888.116,0
3104.2816,67.0,23908.85,32897.564,7760.704,0
48.4344,67.0,1183.56,32897.564,161.448,0
1144.7184,26.69,11060.175,32897.564,2861.796,-1
1440.2416,69.98,29293.25,300.0,3600.604,0
331.0832,67.0,4731.965,32897.564,827.708,0
535.08,25.5,10831.17,32897.564,1337.7,0
108.0,30.77,1600.0,880.0,432.0,-1
108.0,51.83,1600.0,880.0,432.0,0
17.472,3.8,1726.76,32897.564,100.0,0
78.4,67.0,300.0,32897.564,101.892,0
108.0,51.83,1600.0,880.0,432.0,0
709.576,41.7,4235.84,880.152,1773.94,0
391.44,11.0,3671.675,32897.564,978.6,0
729.1536,23.27,6487.635,22176.0,1822.884,-1
535.2368,20.73,4275.005,1283.52,1338.092,-1
385.2688,9.66,5641.65,655.2,963.172,0
529.0768,10.21,6176.1,32897.564,1322.692,0
4651.248,29.68,94731.7,33880.98,11628.12,0
4775.7472,57.93,97646.22,32897.564,11939.368,0
268.4416,42.15,2477.93,32897.564,671.104,0
520.8336,13.08,8520.47,32897.564,1302.084,0
108.0,50.78,1600.0,880.0,432.0,0
4157.5744,17.8,86386.37,32897.564,10393.936,-1
108.0,9.16,1600.0,880.0,432.0,0
108.0,28.72,1600.0,880.0,432.0,0
15205.176,8.81,228035.535,48662.852,38012.94,-1
108.0,29.11,1600.0,880.0,432.0,0
363.4288,69.98,3186.925,300.552,908.572,0
2604.3584,16.22,51661.05,32897.564,6510.896,1
17.248,18.39,30678.585,300.0,100.0,0
2493.5218,19.22,57159.935,40195.26,7124.348,-1
222.488,24.04,4512.235,32897.564,556.22,-1
86.8,1.52,86832.13,32897.564,217.0,-1
333.256,67.0,6803.475,32897.564,833.14,0
585.7824,69.98,12168.59,301.868,1464.456,-1
665.7504,21.5,6312.39,2943.556,1664.376,1
7791.3584,16.24,73745.0,53340.0,19478.396,0
108.0,9.08,1600.0,880.0,432.0,0
208.3984,21.61,3675.0,1680.0,520.996,0
14.0,67.0,355.53,32897.564,100.0,0
416.6288,69.98,8456.21,2014.992,1041.572,0
134.288,67.0,1547.07,32897.564,335.72,0
2.8,67.41,300.0,32897.564,100.0,0
17.024,48.13,12838.945,300.0,100.0,0
411.8688,5.11,4697.385,32897.564,1029.672,1
108.0,51.83,1600.0,880.0,432.0,0
207.48,73.47,2407.125,32897.564,518.7,-1
354.8272,69.98,2104.795,543.2,887.068,0
271.1968,19.24,3995.25,32897.564,677.992,1
150.304,2.16,2756.6,32897.564,375.76,-1
965.7536,3.76,12749.52,32897.564,2414.384,1
3840.2672,69.98,44108.75,5600.0,9600.668,0
196.2352,18.98,2161.355,3990.0,490.588,0
11059.6304,68.52,106076.915,70716.8,27649.076,-1
10244.7856,28.92,44049.635,53838.4,25611.964,-1
108.0,51.83,1600.0,880.0,432.0,0
108.0,51.83,1600.0,880.0,432.0,0
2538.3764,7.31,33941.285,11403.0,7252.504,-1
5870.4352,69.98,119472.185,62874.0,14676.088,0
592.9392,10.12,9968.945,32897.564,1482.348,0
363.9328,67.0,7349.51,32897.564,909.832,0
108.0,30.96,1600.0,880.0,432.0,0
289.7328,19.31,5985.42,32897.564,724.332,0
443.6432,69.98,6435.485,3625.356,1109.108,0
2.8,17.0,528.08,300.0,100.0,0
108.0,29.11,1600.0,880.0,432.0,0
1786.792,67.0,17138.8,32897.564,4466.98,0
108.0,51.83,1600.0,880.0,432.0,0
108.0,49.71,1600.0,880.0,432.0,0
108.0,8.38,1600.0,880.0,432.0,0
214.6816,42.69,4392.115,568.568,536.704,-1
106.9376,67.0,2000.11,32897.564,267.344,0
1660.96,24.46,16073.12,1338.596,4152.4,0
181.3616,6.23,3622.395,32897.564,453.404,0
6.888,47.14,970.585,32897.564,100.0,0
393.4336,46.05,3767.855,1540.0,983.584,0
108.0,51.83,1600.0,880.0,432.0,0
810.8128,44.61,5319.65,3794.924,2027.032,0
1.0,22.86,1587.775,140.0,195.552,0
1892.2232,25.86,44532.215,22400.0,5406.352,0
108.0,48.5,1600.0,880.0,432.0,0
408.7664,18.63,1935.395,327.6,1021.916,-1
238.5712,7.17,2178.365,1046.276,596.428,1
1300.432,7.0,5562.13,32897.564,3251.08,-1
338.4976,5.83,3249.47,32897.564,846.244,0
4073.9888,69.98,38379.775,8070.384,10184.972,0
1539.832,47.0,31285.485,32897.564,3849.58,-1
1095.9312,67.0,10498.74,32897.564,2739.828,0
264.9024,14.37,5429.41,688.772,662.256,-1
2173.5812,28.97,51392.88,10826.48,6210.232,0
7.7392,20.36,3618.685,32897.564,100.0,0
108.0,24.16,1600.0,880.0,432.0,-1
6.7648,48.39,109820.515,8524.936,100.0,0
5.6,10.83,1150.765,336.0,149.016,0
2018.128,5.74,12554.99,32897.564,5045.32,1
155.5344,67.0,1695.715,32897.564,388.836,0
211.2768,67.0,3838.1,32897.564,528.192,1
204.6688,26.13,4168.815,300.0,511.672,0
6281.4766,19.74,147309.05,52416.0,17947.076,-1
3192.9184,40.96,29851.57,8128.512,7982.296,-1
1800.9488,67.0,37445.31,32897.564,4502.372,0
3.7408,21.34,2516.745,32897.564,100.0,0
196.3248,67.0,1728.055,32897.564,490.812,0
283.7296,6.38,4934.65,32897.564,709.324,1
77.8848,67.0,996.38,32897.564,259.616,0
4543.6832,69.98,85949.465,9211.72,11359.208,0
3589.768,69.98,41636.385,39013.352,8974.42,0
1179.7968,21.94,13740.3,32897.564,2949.492,0
7766.64,28.1,26635.07,32897.564,19416.6,-1
99.12,46.56,81588.64,55861.68,247.8,-1
285.9136,69.98,2758.805,332.78,714.784,0
13436.4496,67.0,83729.905,32897.564,33591.124,0
3819.0656,30.84,76762.21,54060.944,9547.664,-1
987.4704,8.5,20016.325,32897.564,2468.676,0
260.8144,69.98,5319.37,304.22,652.036,0
462.9072,19.11,6754.16,3069.388,1157.268,0
2184.8176,2.32,44225.405,22234.8,5462.044,1
108.0,51.83,1600.0,880.0,432.0,-1
198.856,67.0,1895.425,32897.564,497.14,-1
6483.512,69.98,62437.06,1889.888,16208.78,0
5.6,18.09,300.0,300.0,100.0,0
15216.2976,43.97,303598.4,32897.564,38040.744,0
403.816,51.81,8328.25,32897.564,1009.54,-1
108.0,51.83,1600.0,880.0,432.0,0
308.336,24.56,2959.985,778.96,770.84,0
311.0576,67.0,5285.42,32897.564,777.644,0
2.8,67.0,300.0,32897.564,100.0,0
108.0,51.83,1600.0,880.0,432.0,0
4484.6592,69.98,92848.77,29946.0,11211.648,0
762.328,20.02,15204.945,32897.564,1905.82,0
322.1568,7.68,6678.035,32897.564,805.392,0
2.8,18.27,300.0,300.0,100.0,0
95.76,51.83,96982.725,55861.68,239.4,-1
207.4352,24.84,1967.28,32897.564,518.588,0
295.9376,67.0,6086.255,32897.564,739.844,0
325.08,67.0,6607.755,32897.564,812.7,0
3604.0676,51.83,39355.715,6338.304,10297.336,0
263.928,67.0,2479.785,32897.564,659.82,0
910.28,44.23,8710.52,1062.824,2275.7,-1
1587.152,69.98,23616.39,968.8,3967.88,0
108.0,28.2,1600.0,880.0,432.0,-1
424.1664,67.0,4053.665,32897.564,1060.416,0
108.0,51.83,1600.0,880.0,432.0,0
13076.7392,6.12,271590.725,24772.972,32691.848,0
2320.2032,31.47,47176.885,32676.0,5800.508,-1
108.0,22.22,1600.0,880.0,432.0,-1
1768.2224,10.69,16811.9,891.156,4420.556,0
698.152,28.55,13470.1,32897.564,1745.38,-1
1027.9584,26.94,9771.125,1202.852,2569.896,-1
2688.0,4.25,19677028.175,13409544.4,6720.0,-1
2396.0384,21.61,48862.52,7352.016,5990.096,0
2.8,67.0,300.0,32897.564,100.0,0
113.1872,67.0,2239.02,32897.564,282.968,0
405.0,51.83,5000.0,2750.0,1350.0,0
13775.1264,64.34,133322.07,13589.884,34437.816,-1
72.0,51.83,24000.095,43327.2,3333.54,-1
168.75,51.83,2500.0,1375.0,675.0,-1
459.8832,69.98,5369.945,926.996,1149.708,-1
1128.0976,67.0,10310.755,32897.564,2820.244,0
2311.1536,51.09,26697.475,7032.48,5777.884,-1
261.0272,69.98,2458.4,2100.0,652.568,0
4.0432,69.98,34022.94,5501.832,100.0,0
280.9072,21.66,2647.05,645.12,702.268,-1
84.56,69.98,31500.0,700.0,211.4,0
