AJUSTE,TIEMPO,CIF,KILO,PAG,GRUPO,Prediccion_Ajuste_Modelo 1: Red Neuronal con Más Capas y Neuronas,Prediccion_Ajuste_Modelo 2: Red Neuronal con Menos Capas y Neuronas,Prediccion_Ajuste_Modelo 3: Red Neuronal con Capas Convolucionales (CNN)
16.8,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
476.3136,14.84,5492.62,32897.564,1190.784,1,163.79552,337.1349,209.61258
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
2.1168,69.98,14904.19,1209.74,100.0,0,66.23997,26.578535,62.911972
34.7592,67.0,947.03,32897.564,115.864,-1,81.8154,18.823698,88.63716
11831.1872,5.77,46612.79,59589.88,33803.392,-1,11490.6455,12544.827,11310.264
28.1904,49.7,16401.91,32897.564,100.0,2,100.55241,76.82068,66.26519
411.6896,69.98,3956.12,300.0,1029.224,0,111.06693,332.35626,121.47569
108.0,21.32,1600.0,880.0,432.0,0,75.64096,76.11551,59.529556
826.056,23.19,9663.605,4354.56,2065.14,-1,230.43938,510.79565,452.67307
2536.8084,51.83,33943.175,11482.856,7248.024,0,1772.2169,2511.8362,2562.8167
1343.7536,3.74,11804.1,32897.564,3359.384,-1,816.78125,919.4887,1064.5338
395.472,69.98,4602.325,300.0,988.68,-1,108.131096,311.30048,135.73566
244.9776,69.98,5010.005,300.0,612.444,0,75.08283,186.67093,84.91558
521.0576,6.52,7731.885,32897.564,1302.644,0,108.131096,339.21823,415.69052
47.4096,24.41,1265.845,32897.564,158.032,-1,74.145226,29.120596,70.30849
705.6112,69.98,14137.55,395.416,1764.028,0,148.5764,531.9132,437.09717
8.8144,41.92,67087.72,32897.564,100.0,0,62.537094,17.805174,52.918003
177.184,51.53,3344.495,2272.984,442.96,-1,108.131096,82.7376,63.77606
161.056,69.98,2242.415,2520.0,402.64,0,69.66791,111.48026,69.073425
381.3712,5.83,5674.41,32897.564,953.428,1,143.86786,286.20392,173.23172
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
4093.2752,67.0,61382.02,32897.564,10233.188,0,3513.3088,3783.2776,3835.427
84.3696,50.09,1700.685,32897.564,210.924,0,65.65616,27.596392,54.854603
7934.1248,11.27,27216.56,32897.564,19835.312,-1,5578.396,7080.549,6556.7217
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
671.6416,26.85,2265.655,32897.564,1679.104,-1,211.65114,419.98392,491.85278
108.0,8.52,1600.0,880.0,432.0,0,108.131096,96.735016,62.357903
411.3312,10.28,3763.095,32897.564,1028.328,0,108.13108,263.34604,224.99402
3334.7328,5.46,67357.85,32897.564,8336.832,0,2817.9958,2797.4827,3014.6873
181.9328,69.98,3767.33,300.0,454.832,0,69.95185,129.44759,73.53642
411.0,7.53,10880.03,1343.188,5688.06,-1,1116.6346,1705.3326,1844.7456
380.9456,5.9,5672.415,32897.564,952.364,1,143.81827,285.62772,173.00269
5.04,65.99,783858.39,32897.564,100.0,0,71.97997,36.700806,136.80147
227.7072,43.65,1965.32,1478.4,569.268,-1,108.131096,112.8632,66.73918
168.75,51.83,2500.0,1375.0,675.0,0,100.462395,111.68829,64.70163
944.9328,30.44,13651.505,18870.768,2362.332,1,257.47708,683.79254,586.5849
1942.8976,25.37,40330.71,32897.564,4857.244,-1,1187.8801,1425.2758,1603.617
203.896,21.21,3987.445,32897.564,509.74,0,69.18511,94.555534,91.023254
11630.6288,69.98,93368.52,19241.6,29076.572,0,10115.66,11224.614,10395.652
139.7424,8.78,2627.59,32897.564,349.356,0,68.103745,77.732475,79.35332
40.3872,71.57,942.375,32897.564,134.624,1,76.4953,79.168846,83.026855
86.352,7.42,1521.275,32897.564,215.88,0,67.93215,47.529137,66.24591
1321.1968,67.0,2062.655,32897.564,3302.992,-1,854.5196,995.3735,1112.9824
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
1076.7568,67.0,22187.865,32897.564,2691.892,0,640.44824,824.8649,911.8631
108.0,13.8,1600.0,880.0,432.0,0,86.41084,84.84138,61.303864
3484.2234,1.94,80155.985,54266.52,9954.924,-1,3174.8044,3320.3845,3534.0354
28.9296,7.42,53070.815,32897.564,100.0,-1,67.28325,28.893297,65.27733
12754.6496,43.94,20966.435,8571.416,31886.624,-1,10660.447,11993.3125,10471.085
13649.3392,4.07,160324.5,48440.0,34123.348,0,11550.059,12849.892,12236.372
261.4304,45.89,3829.175,618.8,653.576,0,101.06371,108.72332,62.281006
414.8592,67.0,4001.165,32897.564,1037.148,0,76.98343,306.66214,336.8012
8788.528,5.95,180831.0,32897.564,21971.32,0,7561.1714,8063.89,8015.27
195.2496,20.87,3998.925,32897.564,488.124,-1,108.131096,105.66447,105.00726
364.1792,5.75,3292.415,32897.564,910.448,-1,177.6909,271.98932,213.447
2158.6656,47.05,44554.055,32897.564,5396.664,0,1418.0414,1758.9319,1792.175
1.5456,69.98,11138.12,300.0,100.0,0,66.79814,26.71797,63.032402
7446.32,51.83,89738.39,5390.0,18615.8,0,5541.6846,6993.7646,6674.3228
108.0,29.58,1600.0,880.0,432.0,-1,108.13108,83.45705,63.92069
911.8256,23.12,8753.5,1141.672,2279.564,-1,248.80809,565.483,496.82837
94.64,69.98,64025.675,52004.736,236.6,0,66.52357,59.82177,119.632996
472.6064,69.98,4228.91,438.172,1181.516,0,116.582466,382.85333,144.96524
2920.2208,45.76,38394.37,32897.564,7300.552,0,2093.976,2502.7156,2589.6199
1053.8864,34.14,10178.315,32897.564,2634.716,-1,429.5462,667.4788,767.19855
285.0512,6.86,3138.87,32897.564,712.628,-1,160.05577,211.03299,143.71004
68.04,48.66,123469.325,30244.48,226.8,0,61.192543,33.060944,64.04544
14388.948,5.91,55612.655,58441.6,41111.28,-1,14227.632,15427.754,13842.34
204.8592,4.45,2252.215,958.804,512.148,1,125.4487,151.756,73.641106
2.8,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
13665.2208,41.67,158113.235,39816.0,34163.052,0,11479.055,13075.157,12259.025
1370.8576,67.0,27302.52,32897.564,3427.144,0,933.9608,1113.2925,1129.7048
176.7808,47.64,1681.785,32897.564,441.952,0,67.815575,69.61239,78.836975
4407.4464,48.19,90729.1,24837.12,11018.616,1,3119.2417,4172.696,3782.5757
14.0,20.96,300.0,32897.564,100.0,0,65.15061,25.7982,51.511265
1495.4464,8.32,17691.835,3764.068,3738.616,-1,682.68335,1024.8984,1052.7758
108.0,41.68,1600.0,880.0,432.0,-1,108.131096,79.67718,61.857674
5.6,67.0,320.145,32897.564,100.0,0,64.16424,22.32826,64.03536
3854.1888,48.55,79011.485,62580.0,9635.472,-1,2834.5044,3298.089,3451.7466
974.5232,24.68,6002.885,32897.564,2436.308,-1,379.71982,611.123,726.01385
227.92,71.76,2057.79,32897.564,569.8,0,67.94954,201.06078,161.5929
8343.2692,6.44,76461.0,4539.724,23837.912,-1,7572.8374,8606.372,7839.012
5521.8786,48.22,73124.905,16200.576,15776.796,0,4461.423,5856.0635,5690.2183
1068.2672,69.98,8567.195,973.7,2670.668,0,393.71826,830.271,711.97253
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
4.0,51.83,1211.56,158.872,275.94,0,69.58117,38.56938,53.42903
206.6064,67.0,1850.555,32897.564,516.516,0,67.503006,124.77652,126.34721
583.7888,8.41,2520.105,582.4,1459.472,-1,206.54967,409.32468,234.64381
3863.6752,3.69,57744.435,32897.564,9659.188,1,3090.1704,3453.0706,3240.8416
6105.624,27.59,39500.58,32897.564,15264.06,0,4848.9185,5541.6626,5478.7173
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
3956.5904,22.29,57822.59,64641.696,9891.476,1,3129.751,3590.9973,3313.8704
68.656,14.96,1386.21,32897.564,171.64,1,66.79343,45.08761,69.54233
293.1152,7.84,5872.825,2681.28,732.788,-1,145.1762,210.06773,97.972565
6404.664,21.54,132939.135,32897.564,16011.66,0,5273.156,5801.4,5913.572
5.6,67.0,591.955,32897.564,100.0,0,64.16127,22.328558,64.06394
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
2347.4416,22.9,27243.51,32897.564,5868.604,-1,1465.5076,1804.3022,1942.0142
302.0304,8.1,6073.025,32897.564,755.076,0,75.10411,197.57811,142.4809
120.3776,67.0,1786.4,32897.564,300.944,-1,108.131096,62.11921,106.10075
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
729.848,16.82,7078.96,739.06,1824.62,-1,219.60619,465.88074,379.7573
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
8.4,69.98,300.0,300.0,100.0,0,69.26782,27.216818,62.90801
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
2.8,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
1575.8064,19.23,14066.99,32897.564,3939.516,-1,857.4931,1092.7489,1247.566
88.48,11.93,131741.82,19749.24,221.2,-1,62.85357,45.510437,76.496155
5.6,50.05,300.0,300.0,100.0,0,67.887764,15.307184,50.446625
1304.2736,67.0,26984.615,32897.564,3260.684,0,881.0309,1047.9877,1080.0376
4429.4768,69.98,50970.99,7878.444,11073.692,0,3780.0442,4128.1216,4122.7095
1109.752,6.65,22684.62,32897.564,2774.38,0,423.297,749.3216,861.69403
129.4272,17.33,1647.59,32897.564,323.568,-1,108.131096,64.24863,90.550896
14.28,24.6,91383.915,390.88,100.0,-1,63.879448,21.484995,66.387596
471.408,67.0,7826.105,32897.564,1178.52,0,91.72409,354.0787,421.53915
2273.768,67.0,18004.875,32897.564,5684.42,0,1641.7524,1998.9419,1918.83
1691.984,21.73,34669.6,8588.16,4229.96,0,768.4525,1242.897,1220.7935
2276.4112,69.98,25932.55,1850.8,5691.028,0,1485.6215,2015.3077,1956.9928
236.6672,23.06,4479.965,32897.564,591.668,1,68.62485,122.690254,105.329346
273.6048,28.1,2608.235,32897.564,684.012,0,68.71634,127.986534,110.91813
171.2144,23.35,3198.23,32897.564,428.036,1,65.62229,87.21553,90.18031
1757.0112,40.61,10444.735,32897.564,4392.528,-1,926.8814,1276.3368,1415.2817
108.0,10.98,1600.0,880.0,432.0,0,101.963326,91.19366,61.847412
2.8,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03325
94.5392,69.98,1927.03,300.0,236.348,0,67.715416,57.894524,64.585205
108.0,12.34,1600.0,880.0,432.0,0,94.44808,88.13014,61.585976
115.92,67.0,1706.915,32897.564,289.8,0,65.559166,53.53591,85.561165
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
248.0688,40.93,4946.76,762.048,620.172,0,91.50959,103.99108,60.64005
444.0016,67.0,5170.165,32897.564,1110.004,-1,128.103,324.5484,414.40265
6.5184,51.83,195288.8,18060.0,100.0,0,63.63623,18.511301,67.86058
662.8608,69.98,9947.98,1202.628,1657.152,0,137.68332,501.02234,410.3612
283.9312,49.31,4067.0,32897.564,709.828,0,67.73842,122.51013,116.976074
20.825,3.88,42024.185,31987.06,100.0,0,63.76941,35.227974,62.028954
211.3776,69.98,2012.395,888.272,528.444,0,73.17255,156.91591,78.19409
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
2564.0048,8.43,38531.185,32897.564,6410.012,0,1913.2334,2062.3176,2162.787
318.6288,48.43,3031.84,1848.0,796.572,0,108.131096,135.2613,72.88071
108.0,8.86,1600.0,880.0,432.0,0,108.131096,95.96914,62.284534
217.4928,16.9,4440.415,535.864,543.732,-1,108.131096,125.344635,77.43253
2317.7168,8.23,22295.91,32897.564,5794.292,1,1412.1736,1975.5115,1976.9263
2010.3552,45.22,41302.73,32897.564,5025.888,0,1244.7992,1602.4396,1636.6069
1479.2512,69.98,4378.5,987.084,3698.128,0,668.7473,1233.4006,1075.3967
108.0,17.4,1600.0,880.0,432.0,0,76.71478,78.416084,60.608257
3032.1984,67.0,44145.5,32897.564,7580.496,0,2592.457,2742.6616,2761.5137
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
405.0,51.83,5000.0,2750.0,1350.0,0,112.38958,242.91885,132.1428
739.9728,49.09,15353.17,32897.564,1849.932,1,178.8155,520.3206,356.52945
3072.4666,9.84,41061.93,15120.0,8778.476,1,2292.9563,3122.057,2935.237
48.0144,67.0,953.33,32897.564,160.048,0,64.23544,28.2003,69.37713
578.2336,67.0,3249.435,32897.564,1445.584,0,142.97726,431.79193,532.1021
1944.2304,42.78,40374.18,10682.672,4860.576,-1,999.59045,1449.6322,1613.2483
630.3584,26.83,3723.86,32897.564,1575.896,0,113.994255,357.88864,435.82703
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
21.4256,69.98,116825.975,4729.676,100.0,-1,63.546562,20.2358,80.21768
810.9024,52.82,7816.13,32897.564,2027.256,0,162.44968,499.91693,612.2414
515.8832,28.05,10661.245,32897.564,1289.708,-1,156.2587,317.80588,350.71936
744.296,14.85,60249.0,50167.6,1860.74,-1,307.94894,486.17273,690.8941
8.0976,69.98,13921.81,4901.008,100.0,0,65.79649,26.761328,61.723465
146.4848,9.36,2166.185,32897.564,366.212,1,77.853546,96.81225,89.197075
2559.074,14.5,59846.815,8819.44,7311.64,0,2026.4042,2414.6448,2575.78
177.1168,69.98,2153.13,362.908,442.792,0,70.138,125.59683,72.62613
3026.2512,69.98,28949.865,2128.028,7565.628,0,2144.0332,2750.8015,2717.6108
28.1904,19.76,48965.385,32897.564,100.0,0,63.089203,26.283766,58.43002
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
234.1472,69.98,4817.61,556.584,585.368,0,73.80579,176.86382,82.80209
2613.8448,4.5,29529.745,32897.564,6534.612,1,1737.1339,2253.39,2215.6255
945.4928,27.28,9104.55,811.132,2363.732,-1,259.4627,581.88916,515.2852
10540.4292,23.53,41512.17,52288.32,30115.512,-1,10062.153,11188.604,10034.142
259.728,68.45,5360.88,32897.564,649.32,1,94.98092,220.10297,139.20639
108.0,41.29,1600.0,880.0,432.0,-1,108.131096,79.768295,61.818672
108.0,50.42,1600.0,880.0,432.0,0,72.60683,66.28953,56.191578
5243.9296,25.21,78108.415,22828.4,13109.824,0,4195.3784,4676.0757,4810.805
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
855.0416,64.58,1569.89,32897.564,2137.604,0,285.5407,613.3489,725.7419
12269.2192,69.98,253331.995,58217.6,30673.048,0,10899.311,11860.25,11349.062
3534.5296,7.5,53043.83,32897.564,8836.324,0,2893.8916,2993.4866,3200.638
7835.632,48.61,26874.575,32897.564,19589.08,-1,5489.9365,7173.8315,6510.5337
42.5712,67.0,1156.05,32897.564,141.904,0,64.18225,25.959028,67.43042
98.56,54.83,190600.655,66763.032,246.4,0,67.07868,40.401047,133.11215
4856.656,49.9,21046.13,32897.564,12141.64,-1,3181.5815,4273.2925,4187.3066
713.6976,67.0,6762.77,32897.564,1784.244,0,183.06386,519.7957,629.1705
331.24,7.03,1948.415,32897.564,828.1,0,105.14588,224.00993,163.78212
525.3248,67.0,10829.14,32897.564,1313.312,0,119.04546,394.66125,497.37082
39.2,69.98,1427.825,300.0,213.136,0,67.80136,50.946487,64.01626
2461.8496,7.95,27745.725,32897.564,6154.624,1,1602.4384,2113.4873,2094.5813
245.8512,47.94,2253.51,300.0,614.628,1,69.76153,119.26682,66.19711
5.1072,24.41,1930.81,32897.564,100.0,0,64.69646,24.331415,49.92397
668.864,54.48,6400.275,3419.584,1672.16,0,125.746346,392.13202,274.764
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
843.4832,67.0,5375.79,32897.564,2108.708,0,298.97223,619.63135,732.1772
17.024,43.88,4725.77,32897.564,100.0,0,64.18451,16.1743,46.963474
694.9488,69.98,8144.465,3743.6,1737.372,0,145.40147,524.3577,447.635
95.2,5.94,23439.78,32897.564,238.0,-1,102.16302,58.057327,78.98433
304.7632,57.47,2881.13,32897.564,761.908,-1,108.131096,152.84482,150.7688
8780.8672,6.01,180203.205,57663.76,21952.168,0,7586.1562,8061.688,8093.037
1563.1168,25.64,17846.605,32897.564,3907.792,0,787.27026,1131.3163,1196.6687
766.248,45.7,15003.45,32897.564,1915.62,-1,264.89877,461.9514,573.1552
395.4496,69.98,8158.045,895.3,988.624,0,109.6126,317.388,117.35089
228.592,45.09,2130.765,1814.4,571.48,0,85.20678,91.601845,59.11094
2.8,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
565.152,29.32,6626.165,662.844,1412.88,-1,147.08624,339.28244,167.38396
2007.8128,21.48,23333.975,32897.564,5019.532,-1,1191.8651,1480.8605,1634.7615
4630.0464,6.62,68922.595,16723.784,11575.116,1,3625.3694,4191.6284,3958.059
4011.2688,69.98,82719.385,23507.316,10028.172,0,3580.1035,3720.8557,3797.5955
59.9088,26.34,820.015,32897.564,199.696,0,66.05699,32.990242,57.20496
1014.6528,18.42,14772.8,32897.564,2536.632,0,311.127,657.61957,759.1331
187.7232,20.91,1788.955,32897.564,469.308,-1,108.131096,100.62323,103.83824
2.128,48.96,26733.525,6538.252,100.0,0,64.18902,15.461611,49.649666
405.328,6.64,5948.215,32897.564,1013.32,0,108.131096,270.86624,219.03735
177.5088,69.98,3611.195,391.888,443.772,0,69.825966,125.52032,72.792755
2209.4464,69.98,25743.76,708.792,5523.616,-1,1410.4952,1826.3746,1886.6007
15050.8176,29.06,176311.415,32897.564,37627.044,0,12748.971,14368.983,13441.492
29.0,51.06,7057.4,115.388,899.64,0,108.131096,151.91898,83.88292
36.4,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
562.0272,67.15,6481.86,3064.32,1405.068,0,123.44706,416.7185,195.66617
544.5328,21.62,7995.61,1206.8,1361.332,0,108.131096,302.4809,146.50217
1932.8176,20.23,11390.54,32897.564,4832.044,-1,1095.1504,1408.1907,1551.9845
3966.4324,50.56,67995.025,1729.672,11332.664,0,3310.5117,4113.4336,4182.2783
108.0,51.83,1600.0,880.0,432.0,0,72.28557,66.23142,56.800827
5.6,9.68,300.0,300.0,100.0,0,69.94199,30.538015,57.633896
37.0,51.83,25247.39,22179.416,4355.596,1,1031.282,1565.2905,1371.7583
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
2834.104,40.35,41849.57,32897.564,7085.26,0,2054.6584,2387.349,2490.6287
108.0,40.53,1600.0,880.0,432.0,-1,108.131096,79.945885,61.74267
41.8824,16.3,1106.28,32897.564,139.608,0,65.600235,30.635008,55.8687
1556.2288,26.2,18124.925,1407.588,3890.572,0,542.53467,1119.2196,1026.3303
625.1952,27.81,49073.5,52074.4,1562.988,-1,254.56468,384.3275,580.30634
1532.7088,29.12,31172.575,15199.408,3831.772,1,761.0971,1254.5249,1088.4178
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
733.4656,34.22,7013.37,32897.564,1833.664,-1,242.04176,442.93668,522.3369
229.5888,69.98,2177.7,2611.084,573.972,0,73.91471,173.91888,80.82391
1418.368,4.78,16705.78,32897.564,3545.92,-1,906.3981,972.6158,1129.548
108.0,48.77,1600.0,880.0,432.0,0,73.01109,66.35752,55.68592
108.0,51.14,1600.0,880.0,432.0,0,72.44278,66.25985,56.50268
1431.0688,67.0,9316.72,32897.564,3577.672,0,895.5442,1172.4609,1152.162
14.0,3.33,300.0,32897.564,100.0,0,67.73076,38.554024,58.32538
7.1456,69.98,25390.435,978.516,100.0,0,64.30601,26.08727,63.435028
108.0,45.1,1600.0,880.0,432.0,0,73.79544,66.50875,55.006573
11.2,28.0,300.0,32897.564,100.0,0,64.94889,22.809965,48.377846
3789.1896,9.44,87942.26,53726.4,10826.256,0,3441.7905,3765.9236,4047.1726
8.4,23.36,300.0,336.0,100.0,0,67.629036,24.744402,54.151276
2981.1712,55.78,28555.1,32897.564,7452.928,1,1992.5734,2811.3115,2539.5334
2452.1056,69.98,35477.61,2522.8,6130.264,0,1736.0121,2187.7068,2152.5574
157.08,20.28,1773.52,32897.564,392.7,0,67.728935,70.05538,79.48593
548.9456,7.08,11071.585,32897.564,1372.364,0,108.131096,356.54715,428.11154
108.0,49.41,1600.0,880.0,432.0,0,72.83695,66.33114,55.87341
7293.9552,67.0,109322.395,32897.564,18234.888,0,5849.195,6934.102,6716.439
4124.8368,24.72,84693.595,46507.748,10312.092,0,3276.3975,3594.2188,3835.2622
4.7488,71.72,28547.505,32897.564,100.0,0,63.522316,39.856705,78.216896
1728.384,25.47,5582.325,32897.564,4320.96,-1,905.2018,1231.2356,1368.948
1010.6768,50.8,5989.9,32897.564,2526.692,-1,441.63504,662.7585,784.1445
78.4224,67.0,1415.89,32897.564,196.056,0,64.55393,34.003716,73.90251
32856.656,4.38,73151.645,49674.24,93876.16,-1,33403.49,36229.445,33401.945
4319.672,69.98,25930.975,4928.0,10799.18,0,3265.7754,4019.9905,3972.8513
4311.5632,67.0,50550.85,32897.564,10778.908,0,3635.0288,3997.4465,4022.01
3279.2592,4.55,65516.36,54299.84,8198.148,-1,2697.3735,2660.1462,2887.2405
37235.1042,51.83,385649.075,77144.256,82744.676,0,30656.055,32299.291,30204.244
4969.5296,51.83,101282.125,50439.2,12423.824,0,3649.5723,4560.4043,4699.488
64.8984,45.55,824.74,32897.564,216.328,-1,70.74678,34.426086,74.03519
238.2352,5.49,4771.48,32897.564,595.588,0,71.040375,156.82982,115.86655
108.0,45.1,1600.0,880.0,432.0,0,73.79544,66.50875,55.006573
33.6,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
25.2,67.0,300.0,32897.564,100.0,0,64.16446,22.32823,64.03323
21687.6688,67.0,204870.4,32897.564,54219.172,0,19579.797,21126.373,19508.012
105.168,53.76,2152.08,32897.564,262.92,-1,77.12972,44.094162,84.374405
3308.7824,3.86,49353.36,13384.028,8271.956,0,2381.9785,2765.957,2951.6943
616.2688,6.54,7002.905,32897.564,1540.672,1,181.58716,464.84644,284.39383
237.1488,69.98,2253.86,2366.0,592.872,0,74.89101,180.74487,82.32088
5.6,13.9,300.0,300.0,100.0,0,68.902145,28.750795,56.70707
4.0,51.83,2769.48,161.616,346.612,0,69.78108,51.091553,55.138588
108.64,19.63,26330.92,32897.564,271.6,0,64.03404,46.43994,68.418076
95.2,21.69,88115.125,56000.0,238.0,-1,62.966606,47.381584,100.02521
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
35.49,26.13,960.89,32897.564,118.3,0,65.06912,24.690973,50.10875
230.3952,28.32,4769.87,32897.564,575.988,0,68.09581,104.715866,94.6356
6202.0224,16.92,126959.0,32897.564,15505.056,-1,4103.495,5438.7964,5388.5845
565.6,70.67,454.02,32897.564,644.672,0,68.06444,215.7737,184.40346
396.6928,69.98,3652.425,300.0,991.732,-1,108.131096,312.31018,136.04744
2267.1376,54.06,46482.8,32897.564,5667.844,0,1602.674,1905.3362,1920.5022
1020.0848,69.98,19566.785,783.356,2550.212,1,502.73596,972.7515,664.7144
21.84,18.96,82844.23,11635.988,100.0,-1,64.02086,23.851366,64.18032
179.7376,7.42,2691.36,32897.564,449.344,0,68.2519,107.79771,90.7677
719.6224,7.38,4250.12,32897.564,1799.056,-1,253.69453,485.4931,570.06616
609.672,3.12,2095.485,2331.56,1524.18,0,108.131096,416.83508,240.69534
108.0,14.03,1600.0,880.0,432.0,0,85.16634,84.32327,61.259422
9.576,67.0,765.73,32897.564,100.0,0,64.15938,22.328749,64.08221
57.9684,54.31,1157.73,32897.564,193.228,0,65.30925,24.625353,55.371304
99.7584,25.86,1444.835,32897.564,249.396,0,66.430504,40.4029,62.47912
3557.344,67.0,6982.85,32897.564,8893.36,0,2632.6711,3257.9663,3235.11
1096.872,24.13,6506.57,32897.564,2742.18,-1,457.61475,705.039,820.6989
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
89.4096,71.75,1073.905,32897.564,298.032,0,65.69117,101.91162,97.38562
100.2176,69.98,2048.34,300.0,250.544,0,67.64456,62.171608,64.920364
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
22.4,21.8,300.0,32897.564,100.0,0,65.12009,25.441648,51.137383
86.24,23.11,74604.705,58423.68,246.4,0,61.86606,43.853676,99.08401
1443.4784,49.94,12763.275,60498.34,3608.696,-1,962.08057,1027.068,1188.2607
108.0,26.15,1600.0,880.0,432.0,-1,108.131096,85.17416,64.98122
8940.4224,21.17,60659.445,32897.564,22351.056,0,7253.1826,8300.677,7965.036
219.6432,67.0,4263.035,32897.564,549.108,0,67.41577,136.07971,131.4748
122.7072,21.87,2152.325,32897.564,306.768,-1,108.131096,57.73829,86.509796
174.0592,69.98,3534.93,411.432,435.148,-1,108.131096,124.48726,84.014084
4381.888,7.18,65037.035,32897.564,10954.72,0,3437.7388,3807.38,4031.631
108.0,25.92,1600.0,880.0,432.0,0,74.99668,73.41588,58.2017
396.7824,69.98,3765.51,1982.68,991.956,0,109.93437,319.93622,117.588394
2188.3568,10.76,20655.215,8300.292,5470.892,1,1027.2719,1850.6572,1763.4419
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
700.7392,67.0,14484.96,32897.564,1751.848,0,182.02632,511.01627,616.9479
5.1072,28.3,4083.8,2274.888,100.0,0,68.71025,22.648825,52.245644
755.7312,28.45,49393.4,32897.564,1889.328,0,147.76692,453.9677,527.50397
370.776,43.8,3551.065,8411.424,926.94,-1,108.131096,188.52827,101.803665
10959.2448,10.6,226094.575,43623.02,27398.112,-1,8925.734,10040.095,9371.752
1202.7456,69.98,14007.98,390.32,3006.864,0,517.91223,962.0196,814.17413
91.952,4.23,1731.66,32897.564,229.88,0,68.71374,58.147903,68.70946
158.1216,19.88,1465.1,32897.564,395.304,0,67.82583,70.84199,79.91591
108.0,51.83,1600.0,880.0,432.0,0,72.28556,66.231415,56.800827
51.975,22.28,1287616.19,2317.756,115.5,0,79.991844,44.235725,78.0665
108.0,28.11,1600.0,880.0,432.0,0,74.84386,72.130615,57.569523
227.08,69.98,2623.075,300.0,567.7,0,74.88178,170.95035,81.38426
108.0,23.11,1600.0,880.0,432.0,0,75.371666,75.06498,59.01285
940.5536,15.39,9078.51,32897.564,2351.384,-1,392.8952,603.533,720.7393
16130.352,19.5,55671.84,60963.84,40325.88,-1,13756.036,15194.854,13552.379
40.404,67.0,1016.085,32897.564,134.68,0,64.1791,25.184065,66.75356
172.3344,25.45,3519.635,32897.564,430.836,-1,108.131096,88.252625,97.12659
846.6304,67.0,17437.49,32897.564,2116.576,0,314.89972,622.3653,732.2929
16.8,67.0,300.0,32897.564,100.0,-1,80.707054,16.830183,88.20573
34.7172,67.0,845.495,32897.564,115.724,0,64.168686,23.208372,65.13192
9689.4,67.0,65772.28,32897.564,24223.5,-1,8352.969,9104.6875,8126.1406
1607.6032,6.17,32707.675,32897.564,4019.008,0,988.2001,1158.8292,1248.9983
1545.9472,67.0,9857.435,32897.564,3864.868,0,986.933,1285.1326,1239.1099
79.38,4.77,138149.41,31315.2,226.8,0,61.105743,51.146286,69.80972
1894.4912,46.47,38652.18,32043.2,4736.228,-1,1110.5358,1412.9271,1587.8611
1075.6928,7.3,14405.265,75600.0,2689.232,1,613.7059,852.93915,1022.3547
260.6464,6.34,5168.485,32897.564,651.616,0,72.56971,171.36127,126.35329
735.7728,67.0,6898.92,32897.564,1839.432,0,199.85667,536.21826,646.70074
179.0768,27.31,1707.825,32897.564,447.692,0,68.428604,77.86168,81.96298
84.56,49.93,12862.5,32897.564,211.4,0,64.15617,27.92687,56.142883
